index,V28,V29,V30,V31,V32,V33,spf_id
3672,0,0,0,0,0,0,42651
8545,0,0,0,0,0,0,503736
11256,0,0,0,0,0,0,208352
8613,0,0,0,0,0,0,10644
1428,0,0,0,0,0,0,335842
12271,0,0,0,0,0,0,227055
7883,0,0,0,0,0,0,189539
13282,0,0,0,0,0,0,43726
14470,0,0,0,0,0,0,902503
12199,0,0,0,0,0,0,228575
14528,0,0,0,0,0,0,112647
12142,0,0,0,0,0,0,229747
2716,0,0,0,0,0,0,305756
13323,0,0,0,0,0,0,312446
14177,0,0,0,0,0,0,757181
12132,0,0,0,0,0,0,812492
12076,0,0,0,0,0,0,979745
1130,0,0,0,0,0,0,293621
2133,0,0,0,0,0,0,646222
2897,0,0,0,0,0,0,214577
9425,0,0,0,0,0,0,549099
12141,0,0,0,0,0,0,956457
5099,0,0,0,0,0,0,547143
10835,0,0,0,0,0,0,424215
5958,0,0,0,0,0,0,743956
1112,0,0,0,0,0,0,763254
1929,0,0,0,0,0,0,997363
8726,0,0,0,0,0,0,960548
9986,0,0,0,0,0,0,600600
14855,0,0,0,0,0,0,923798
6880,0,0,0,0,0,0,919168
6561,0,0,0,0,0,0,414700
2954,0,0,0,0,0,0,568284
1823,0,0,0,0,0,0,438773
3230,0,0,0,0,0,0,985183
5946,0,0,0,0,0,0,924299
4437,0,0,0,0,0,0,726515
14182,0,0,0,0,0,0,43279
6203,0,0,0,0,0,0,731311
6154,0,0,0,0,0,0,619404
11405,0,0,0,0,0,0,574581
11774,0,0,0,0,0,0,651090
13588,0,0,0,0,0,0,928880
1165,0,0,0,0,0,0,399092
2813,0,0,0,0,0,0,954107
4652,0,0,0,0,0,0,664213
600,0,0,0,0,0,0,447123
12276,0,0,0,0,0,0,553286
10051,0,0,0,0,0,0,746656
1885,0,0,0,0,0,0,923569
6219,0,0,0,0,0,0,711514
10582,0,0,0,0,0,0,594060
258,0,0,0,0,0,0,599473
11777,0,0,0,0,0,0,9498
3958,0,0,0,0,0,0,398367
10874,0,0,0,0,0,0,267062
5477,0,0,0,0,0,0,248615
5125,0,0,0,0,0,0,306164
9998,0,0,0,0,0,0,261813
4891,0,0,0,0,0,0,861937
475,0,0,0,0,0,0,203706
8156,0,0,0,0,0,0,953049
13265,0,0,0,0,0,0,895601
13550,0,0,0,0,0,0,998392
9145,0,0,0,0,0,0,275706
15680,0,0,0,0,0,0,23348
15660,0,0,0,0,0,0,85348
15209,0,0,0,0,0,0,602323
15694,0,0,0,0,0,0,971921
7431,0,0,0,0,0,0,827233
9427,0,0,0,0,0,0,928624
13072,0,0,0,0,0,0,512935
5297,0,0,0,0,0,0,353862
1930,0,0,0,0,0,0,83284
4247,0,0,0,0,0,0,985362
1731,0,0,0,0,0,0,199143
263,0,0,0,0,0,0,565232
11824,0,0,0,0,0,0,513786
2432,0,0,0,0,0,0,455197
13355,0,0,0,0,0,0,174303
14564,0,0,0,0,0,0,519571
12271,0,0,0,0,0,0,364532
8988,0,0,0,0,0,0,913406
8232,0,0,0,0,0,0,866768
6380,0,0,0,0,0,0,917756
3273,0,0,0,0,0,0,115067
8507,0,0,0,0,0,0,366439
8684,0,0,0,0,0,0,100077
721,0,0,0,0,0,0,545278
15131,0,0,0,0,0,0,489329
13256,0,0,0,0,0,0,123469
9142,0,0,0,0,0,0,457119
10620,0,0,0,0,0,0,754613
6339,0,0,0,0,0,0,719993
888,0,0,0,0,0,0,330424
2861,0,0,0,0,0,0,462499
9731,0,0,0,0,0,0,675075
1135,0,0,0,0,0,0,907322
14494,0,0,0,0,0,0,934487
3436,0,0,0,0,0,0,923853
5729,0,0,0,0,0,0,284177
4850,0,0,0,0,0,0,411907
4506,0,0,0,0,0,0,388392
2043,0,0,0,0,0,0,823935
11022,0,0,0,0,0,0,694038
10089,0,0,0,0,0,0,154806
14773,0,0,0,0,0,0,175962
5950,0,0,0,0,0,0,333368
12610,0,0,0,0,0,0,763472
370,0,0,0,0,0,0,14221
3182,0,0,0,0,0,0,689182
3129,0,0,0,0,0,0,175287
9836,0,0,0,0,0,0,193158
13246,0,0,0,0,0,0,337593
7343,0,0,0,0,0,0,410821
9357,0,0,0,0,0,0,188586
14175,0,0,0,0,0,0,725571
7605,0,0,0,0,0,0,557594
8390,0,0,0,0,0,0,289481
11389,0,0,0,0,0,0,197613
12747,0,0,0,0,0,0,599598
14040,0,0,0,0,0,0,864436
8129,0,0,0,0,0,0,422557
14330,0,0,0,0,0,0,792631
4894,0,0,0,0,0,0,1623
12635,0,0,0,0,0,0,115011
12848,0,0,0,0,0,0,955539
14549,0,0,0,0,0,0,441310
11891,0,0,0,0,0,0,81746
12035,0,0,0,0,0,0,499019
13261,0,0,0,0,0,0,178136
12503,0,0,0,0,0,0,715467
10802,0,0,0,0,0,0,703348
11468,0,0,0,0,0,0,515876
8491,0,0,0,0,0,0,414931
1956,0,0,0,0,0,0,287821
1786,0,0,0,0,0,0,330921
2825,0,0,0,0,0,0,24571
2667,0,0,0,0,0,0,124984
14338,0,0,0,0,0,0,67940
9756,0,0,0,0,0,0,222288
2768,0,0,0,0,0,0,105251
2131,0,0,0,0,0,0,375129
13218,0,0,0,0,0,0,339920
14319,0,0,0,0,0,0,756337
4260,0,0,0,0,0,0,646668
10020,0,0,0,0,0,0,496667
5542,0,0,0,0,0,0,116990
8910,0,0,0,0,0,0,93848
12622,0,0,0,0,0,0,974773
12125,0,0,0,0,0,0,843709
9966,0,0,0,0,0,0,78064
4780,0,0,0,0,0,0,794295
11381,0,0,0,0,0,0,578120
15157,0,0,0,0,0,0,113023
2085,0,0,0,0,0,0,179313
14349,0,0,0,0,0,0,269958
13299,0,0,0,0,0,0,140886
6302,0,0,0,0,0,0,347308
7467,0,0,0,0,0,0,123953
3133,0,0,0,0,0,0,57409
2912,0,0,0,0,0,0,867394
12756,0,0,0,0,0,0,618620
11128,0,0,0,0,0,0,736332
10984,0,0,0,0,0,0,856523
8347,0,0,0,0,0,0,563887
14262,0,0,0,0,0,0,568593
12608,0,0,0,0,0,0,84012
3908,0,0,0,0,0,0,281752
14647,0,0,0,0,0,0,665350
3965,0,0,0,0,0,0,507328
9068,0,0,0,0,0,0,399645
8948,0,0,0,0,0,0,429826
11402,0,0,0,0,0,0,350522
4271,0,0,0,0,0,0,962145
14689,0,0,0,0,0,0,278987
2293,0,0,0,0,0,0,952657
7296,0,0,0,0,0,0,194371
6993,0,0,0,0,0,0,153912
527,0,0,0,0,0,0,733285
11899,0,0,0,0,0,0,726429
9406,0,0,0,0,0,0,300531
4956,0,0,0,0,0,0,866073
13488,0,0,0,0,0,0,308681
10787,0,0,0,0,0,0,397333
8112,0,0,0,0,0,0,456281
9032,0,0,0,0,0,0,994847
8736,0,0,0,0,0,0,421302
2985,0,0,0,0,0,0,826325
2228,0,0,0,0,0,0,342939
7834,0,0,0,0,0,0,320614
1652,0,0,0,0,0,0,203331
10015,0,0,0,0,0,0,423404
1177,0,0,0,0,0,0,328711
5361,0,0,0,0,0,0,557559
12829,0,0,0,0,0,0,306165
3108,0,0,0,0,0,0,597792
5846,0,0,0,0,0,0,656571
11192,0,0,0,0,0,0,963438
631,0,0,0,0,0,0,360458
14403,0,0,0,0,0,0,942578
2688,0,0,0,0,0,0,121522
2643,0,0,0,0,0,0,241216
15160,0,0,0,0,0,0,423372
15298,0,0,0,0,0,0,57738
12168,0,0,0,0,0,0,465393
13625,0,0,0,0,0,0,494190
1686,0,0,0,0,0,0,981544
14725,0,0,0,0,0,0,577194
7980,0,0,0,0,0,0,467455
8749,0,0,0,0,0,0,58809
1526,0,0,0,0,0,0,574989
11965,0,0,0,0,0,0,203401
13577,0,0,0,0,0,0,40590
8353,0,0,0,0,0,0,661077
1844,0,0,0,0,0,0,884064
3756,0,0,0,0,0,0,368013
7670,0,0,0,0,0,0,227240
11299,0,0,0,0,0,0,405960
12980,0,0,0,0,0,0,262720
14800,0,0,0,0,0,0,703761
4442,0,0,0,0,0,0,95498
10487,0,0,0,0,0,0,690637
13004,0,0,0,0,0,0,970839
15635,0,0,0,0,0,0,374223
635,0,0,0,0,0,0,932956
12591,0,0,0,0,0,0,567169
8712,0,0,0,0,0,0,846063
9538,0,0,0,0,0,0,697349
13112,0,0,0,0,0,0,440934
14996,0,0,0,0,0,0,246068
11422,0,0,0,0,0,0,591598
9316,0,0,0,0,0,0,644461
11289,0,0,0,0,0,0,361793
3230,0,0,0,0,0,0,325959
3789,0,0,0,0,0,0,452810
14297,0,0,0,0,0,0,79644
10162,0,0,0,0,0,0,818836
12448,0,0,0,0,0,0,591122
9679,0,0,0,0,0,0,666063
8434,0,0,0,0,0,0,240038
10565,0,0,0,0,0,0,57836
13403,0,0,0,0,0,0,812861
15656,0,0,0,0,0,0,823544
6035,0,0,0,0,0,0,765311
4717,0,0,0,0,0,0,436176
13761,0,0,0,0,0,0,874510
2870,0,0,0,0,0,0,763678
1755,0,0,0,0,0,0,316280
1160,0,0,0,0,0,0,337444
3773,0,0,0,0,0,0,493834
4502,0,0,0,0,0,0,101206
13877,0,0,0,0,0,0,225051
874,0,0,0,0,0,0,94685
1634,0,0,0,0,0,0,912161
11283,0,0,0,0,0,0,607781
10405,0,0,0,0,0,0,416781
2881,0,0,0,0,0,0,728393
11709,0,0,0,0,0,0,991628
12643,0,0,0,0,0,0,872765
8034,0,0,0,0,0,0,544665
11424,0,0,0,0,0,0,459667
15433,0,0,0,0,0,0,547266
225,0,0,0,0,0,0,409229
7402,0,0,0,0,0,0,608467
4393,0,0,0,0,0,0,708261
4354,0,0,0,0,0,0,225681
5202,0,0,0,0,0,0,6387
12805,0,0,0,0,0,0,908151
5408,0,0,0,0,0,0,64706
14923,0,0,0,0,0,0,253497
648,0,0,0,0,0,0,658862
5644,0,0,0,0,0,0,83039
11807,0,0,0,0,0,0,174578
6345,0,0,0,0,0,0,915645
11187,0,0,0,0,0,0,872231
15010,0,0,0,0,0,0,601655
14335,0,0,0,0,0,0,290192
6233,0,0,0,0,0,0,243947
7416,0,0,0,0,0,0,924159
4173,0,0,0,0,0,0,371534
5464,0,0,0,0,0,0,165613
13375,0,0,0,0,0,0,287056
11925,0,0,0,0,0,0,730046
5178,0,0,0,0,0,0,852758
10161,0,0,0,0,0,0,599180
15545,0,0,0,0,0,0,77553
2178,0,0,0,0,0,0,443634
11063,0,0,0,0,0,0,410933
13479,0,0,0,0,0,0,222211
1605,0,0,0,0,0,0,547670
15149,0,0,0,0,0,0,147937
10585,0,0,0,0,0,0,234194
4672,0,0,0,0,0,0,296469
6513,0,0,0,0,0,0,340085
3855,0,0,0,0,0,0,847026
5289,0,0,0,0,0,0,119103
14854,0,0,0,0,0,0,560674
2920,0,0,0,0,0,0,371940
4710,0,0,0,0,0,0,126451
9970,0,0,0,0,0,0,320511
189,0,0,0,0,0,0,2039
987,0,0,0,0,0,0,567540
5425,0,0,0,0,0,0,113239
5792,0,0,0,0,0,0,759302
5615,0,0,0,0,0,0,316533
14938,0,0,0,0,0,0,68580
15681,0,0,0,0,0,0,818111
4778,0,0,0,0,0,0,414659
7152,0,0,0,0,0,0,677871
7715,0,0,0,0,0,0,898890
523,0,0,0,0,0,0,430716
6390,0,0,0,0,0,0,581756
14567,0,0,0,0,0,0,593616
6784,0,0,0,0,0,0,638001
6724,0,0,0,0,0,0,939283
12813,0,0,0,0,0,0,710691
15166,0,0,0,0,0,0,219260
11272,0,0,0,0,0,0,924098
15589,0,0,0,0,0,0,555152
7747,0,0,0,0,0,0,293964
10946,0,0,0,0,0,0,110272
4897,0,0,0,0,0,0,406551
3169,0,0,0,0,0,0,589717
953,0,0,0,0,0,0,841555
15626,0,0,0,0,0,0,398893
3104,0,0,0,0,0,0,698509
1385,0,0,0,0,0,0,199498
787,0,0,0,0,0,0,315713
8843,0,0,0,0,0,0,429851
15007,0,0,0,0,0,0,840034
9269,0,0,0,0,0,0,129296
8088,0,0,0,0,0,0,767187
9448,0,0,0,0,0,0,344267
11624,0,0,0,0,0,0,453968
9729,0,0,0,0,0,0,704322
15396,0,0,0,0,0,0,560016
3605,0,0,0,0,0,0,442792
2182,0,0,0,0,0,0,828234
14896,0,0,0,0,0,0,707989
11117,0,0,0,0,0,0,169664
7285,0,0,0,0,0,0,964448
13368,0,0,0,0,0,0,559204
14529,0,0,0,0,0,0,518054
3160,0,0,0,0,0,0,8678
8340,0,0,0,0,0,0,15297
15482,0,0,0,0,0,0,843879
7534,0,0,0,0,0,0,872999
3321,0,0,0,0,0,0,272794
14777,0,0,0,0,0,0,432130
6443,0,0,0,0,0,0,473407
5506,0,0,0,0,0,0,782153
1497,0,0,0,0,0,0,72340
11767,0,0,0,0,0,0,777606
10311,0,0,0,0,0,0,853804
5986,0,0,0,0,0,0,937488
4942,0,0,0,0,0,0,601579
5735,0,0,0,0,0,0,17830
11919,0,0,0,0,0,0,257907
1907,0,0,0,0,0,0,8546
3098,0,0,0,0,0,0,614734
13642,0,0,0,0,0,0,333098
6820,0,0,0,0,0,0,784078
10325,0,0,0,0,0,0,57608
7459,0,0,0,0,0,0,966591
714,0,0,0,0,0,0,900146
9190,0,0,0,0,0,0,885568
12991,0,0,0,0,0,0,906421
12530,0,0,0,0,0,0,517312
3770,0,0,0,0,0,0,7487
7198,0,0,0,0,0,0,824326
23,0,0,0,0,0,0,590018
11450,0,0,0,0,0,0,354410
8294,0,0,0,0,0,0,364073
1320,0,0,0,0,0,0,821856
7595,0,0,0,0,0,0,256579
14971,0,0,0,0,0,0,116953
12427,0,0,0,0,0,0,255683
11188,0,0,0,0,0,0,350353
9321,0,0,0,0,0,0,797886
9195,0,0,0,0,0,0,202700
11357,0,0,0,0,0,0,369828
15616,0,0,0,0,0,0,806310
15047,0,0,0,0,0,0,241219
8680,0,0,0,0,0,0,556248
2176,0,0,0,0,0,0,771370
