id,dif_overall,dif_attack,dif_midfield,dif_deffense,dif_bu_speed,dif_bu_passing,dif_cc_crossing,dif_cc_passing,dif_cc_shooting,dif_aggression,dif_preassure,dif_avg_age,ft_id
24945,7,9,7,10,3,3,0,-10,6,11,-3,-1.48,757
81913,5,5,5,4,9,-12,-8,-3,16,-14,-11,0.30000000000000104,758
83588,3,2,8,0,17,34,18,36,1,0,1,0.0899999999999999,759
35246,6,11,6,4,-4,-16,2,-17,31,-1,16,0.870000000000001,760
75579,1,5,3,-4,3,-23,-8,-12,6,3,13,1.17,761
60350,1,5,2,-1,-5,-26,-23,-24,-24,-18,7,1.13,762
32491,4,1,2,7,12,-1,-8,7,-11,-18,16,-0.0800000000000018,763
18890,0,4,-1,1,21,31,25,33,18,1,2,-0.26000000000000195,764
1606,8,7,9,6,29,12,18,36,5,-1,1,0.780000000000001,765
68553,0,0,-4,2,3,-10,8,3,-12,13,11,0.39000000000000107,766
8576,5,7,3,8,3,3,2,18,-11,11,11,-0.0800000000000018,767
61327,11,9,12,14,33,15,17,25,22,-7,28,-1.65,768
22501,7,4,11,6,0,-15,0,-15,15,10,10,-1.31,769
58998,0,2,0,-4,26,-13,16,14,17,-12,-9,0.950000000000003,770
31701,3,7,3,2,17,34,18,36,1,0,1,-0.30000000000000104,771
1012,4,5,2,7,-18,-10,-14,-16,3,0,15,2.21,772
12801,11,14,9,14,29,-4,10,24,6,-8,28,-1.34,773
12730,5,-2,7,1,12,-22,0,0,4,-1,0,0.829999999999998,774
54582,11,18,9,12,-1,-13,4,1,20,10,27,0.609999999999999,775
81374,0,10,-2,3,17,12,18,32,2,0,2,0.0899999999999999,776
70279,6,10,4,8,-30,-3,-14,-31,14,11,25,-0.30999999999999894,777
50882,3,2,2,4,16,5,-11,6,28,15,-15,-2.35,778
29209,9,4,10,4,13,6,1,12,25,19,7,-1.56,779
10502,5,9,5,6,-1,2,17,13,9,26,-3,0.5699999999999971,780
51470,2,1,1,3,-1,-1,14,-22,13,0,0,-0.7899999999999989,781
28753,1,-3,0,5,-7,5,0,19,4,-1,-11,-1.52,782
74713,5,4,5,2,29,-10,18,32,6,-1,2,0.780000000000001,783
26642,3,-2,2,3,-4,0,2,31,12,-12,5,0.349999999999998,784
1235,5,4,6,10,-3,-1,-16,-18,-2,9,1,-2.39,785
69766,11,12,9,11,-2,0,-3,-20,9,12,-14,-0.0399999999999991,786
46694,3,0,5,2,-6,-18,3,7,-13,3,-2,-0.7399999999999979,787
81892,1,1,2,0,-5,-2,10,12,-20,-3,7,0.530000000000001,788
48876,2,7,1,4,4,8,1,20,7,9,-17,-0.34000000000000297,789
10503,11,6,10,8,23,-5,-7,8,8,7,4,-2.61,790
77014,3,5,1,0,6,4,16,8,8,2,-4,1.09,791
60577,6,7,3,7,-21,-15,-22,-34,30,-3,14,0.39000000000000107,792
67690,0,9,1,-2,12,-8,27,-5,-12,22,8,0.91,793
58598,13,15,10,14,-18,-25,-14,-31,18,10,25,0.559999999999999,794
52909,9,4,10,10,3,25,2,22,-12,11,10,-0.52,795
39751,6,6,4,10,0,6,-8,-8,0,-7,26,-2.3,796
11837,7,10,7,5,0,-15,0,-15,15,10,10,-1.39,797
68215,10,8,7,7,18,-5,-2,8,13,17,4,-2.78,798
82631,5,9,4,7,-2,5,25,10,0,6,-10,-0.600000000000001,799
21576,6,8,8,1,-10,-19,1,-8,-1,3,0,2.22,800
1651,3,2,4,2,-5,-6,16,-7,2,17,14,0.91,801
40222,2,2,0,4,10,-11,-8,-4,-17,-12,-3,-1.05,802
42137,0,0,-1,1,-4,-19,-7,-1,-16,-1,0,-0.219999999999999,803
28820,2,5,4,3,4,5,-7,-5,0,3,3,-1.95,804
82538,3,3,7,2,12,-4,15,14,3,16,8,1.91,805
5769,7,5,8,6,-17,-14,1,11,3,2,-11,0.699999999999999,806
25637,0,0,-1,1,-1,3,8,-3,-9,-20,-7,-1.17,807
31688,4,8,2,7,3,7,15,-2,20,9,-17,-1.13,808
54458,1,4,-3,3,5,-11,-3,-4,-12,-2,-3,-1.22,809
6775,11,10,10,11,33,15,17,25,22,-7,28,-1.3,810
14121,2,0,6,0,17,34,18,36,1,0,1,-0.129999999999999,811
13827,8,10,7,7,-18,-5,8,-26,-19,-3,1,2.31,812
42032,5,5,9,5,-2,-13,-4,2,-13,6,1,-2.69,813
11286,11,14,9,10,-1,-13,4,1,20,10,27,0.43,814
53714,5,5,5,3,12,-22,0,0,4,-1,0,1.17,815
1481,2,6,4,-2,14,-6,16,-1,28,-1,1,-1.26,816
50539,4,1,6,5,-4,3,-7,3,-17,-1,-1,-0.219999999999999,817
6767,2,5,2,2,-12,7,0,-15,11,11,10,-2.56,818
81377,7,4,4,10,-14,-9,-16,-14,-13,11,9,-0.39000000000000107,819
6328,1,-1,1,3,18,6,-3,6,19,0,-14,-2.79,820
55150,0,4,0,-2,-30,-9,-6,-23,14,18,-1,1.95,821
7499,2,1,2,0,-13,-9,-23,-6,3,-2,14,-1.7,822
79411,3,2,2,-2,15,4,-4,-1,11,11,8,-0.869999999999997,823
81223,0,-1,0,-1,17,12,18,32,2,0,2,-0.39000000000000107,824
7199,3,-1,6,4,-13,-18,-26,-18,6,0,-6,-0.0500000000000007,825
40990,6,5,9,6,-15,-7,6,2,-1,-3,0,-0.259999999999998,826
6597,3,5,3,0,10,-14,-14,-34,-1,0,0,0.700000000000003,827
65485,0,5,3,-2,-16,-5,13,-5,-12,15,-5,1.17,828
56869,1,-1,1,3,18,6,-3,6,19,0,-14,-2.79,829
79963,3,5,3,4,11,-1,14,10,-6,8,13,-1.39,830
29427,11,11,9,13,12,-16,-8,-8,4,-8,26,-1.13,831
11570,4,5,2,6,-18,-10,-14,-16,3,0,15,2.21,832
40533,0,-5,-3,2,16,5,-13,5,12,-15,5,-1.17,833
16555,1,-1,2,2,-6,-20,-15,-7,1,-1,-7,0.7399999999999979,834
48923,7,8,7,7,1,2,-9,2,-13,-3,-13,0.30999999999999894,835
8807,4,1,7,4,0,22,0,4,-1,0,-1,0.0,836
19434,1,5,-1,2,3,-16,-9,-17,-14,-6,-10,-0.52,837
16099,2,0,4,1,-4,-5,-21,-12,-10,-9,20,-0.7399999999999979,838
45322,0,-1,-2,4,-26,13,-16,-14,-17,12,9,-1.3,839
15184,2,1,0,5,-21,-31,-25,-33,-18,-1,-2,-0.0899999999999999,840
23126,5,11,7,4,-7,-13,11,-14,-16,29,9,1.04,841
55451,3,4,4,-5,26,5,5,1,3,3,-2,1.83,842
27123,13,17,13,12,17,-13,18,-16,28,10,11,0.0899999999999999,843
79086,5,9,3,5,-30,-3,-14,-31,14,11,25,-0.259999999999998,844
81226,1,6,2,0,-7,-5,-1,-13,3,6,-7,1.92,845
50463,2,1,-2,3,-17,-12,-18,-32,-2,0,-2,-0.130000000000003,846
61965,3,6,5,3,-11,-16,-19,-4,15,3,3,-1.13,847
52867,1,4,3,0,18,31,12,33,18,1,2,0.30999999999999894,848
13932,2,-3,4,2,-9,5,-19,25,21,-9,3,-1.43,849
27740,4,4,4,3,3,-11,1,3,-22,3,8,-1.43,850
6328,6,4,7,5,26,-7,8,6,17,-19,17,0.439999999999998,851
35846,11,13,7,10,3,4,8,33,-13,3,-9,1.31,852
9788,3,1,3,3,17,7,9,19,-7,5,11,-3.65,853
14259,3,0,3,5,3,-1,0,-6,13,-4,-12,2.0,854
44740,12,17,11,11,1,-23,-11,-32,15,15,-1,0.140000000000001,855
29766,2,7,2,3,1,7,2,7,-7,3,2,-1.18,856
81845,3,-1,5,0,9,-16,-19,-8,12,10,1,-0.35000000000000103,857
19331,6,20,5,4,-1,-23,-6,-11,3,21,4,0.469999999999999,858
51242,11,10,12,10,-10,-14,-28,-2,2,0,-10,-1.39,859
8981,4,4,4,3,-6,-2,22,16,-17,-14,6,0.39000000000000107,860
47282,18,23,17,16,-1,-23,4,-32,31,10,26,2.05,861
2607,3,4,2,2,-21,2,15,-3,-8,-13,-9,-0.559999999999999,862
17371,6,8,4,7,0,-15,0,-15,15,10,10,-2.17,863
18651,2,0,0,5,9,19,15,1,12,-3,-5,0.920000000000002,864
60642,5,4,6,5,-17,-17,-9,-13,-5,-1,-11,-1.74,865
30867,3,3,4,0,11,-14,-12,6,21,13,10,-2.13,866
81638,11,13,7,10,3,4,8,33,-13,3,-9,1.31,867
4513,3,6,4,4,7,1,-1,21,8,12,0,-1.44,868
37421,9,9,9,11,29,-4,10,24,6,-8,28,-0.91,869
55115,0,4,-1,0,16,-14,15,-6,3,5,-1,1.57,870
47503,2,0,1,3,15,0,-4,-2,-6,-6,7,-2.0,871
78414,2,7,2,3,1,7,2,7,-7,3,2,-1.18,872
48525,2,8,1,2,2,-5,8,-20,-15,15,-5,0.48,873
64436,5,3,2,8,-14,-9,-16,-14,-13,11,9,-0.39999999999999897,874
57467,7,6,10,5,30,9,12,33,22,0,2,1.44,875
13199,5,6,8,3,14,-4,18,-3,11,4,8,-1.52,876
20127,4,5,1,4,14,6,22,-2,-7,-3,-2,-1.0,877
13660,9,11,7,11,14,14,2,6,16,-13,-9,-0.559999999999999,878
36846,4,5,4,2,0,-8,2,15,-11,10,8,-4.52,879
65698,3,4,1,6,20,2,26,35,-11,13,13,-0.35000000000000103,880
70435,3,4,6,-2,-29,-16,-26,-23,3,11,7,-0.52,881
3890,6,3,5,8,12,9,5,2,-13,-6,-6,-0.7399999999999979,882
72048,8,15,7,8,-8,-28,0,-38,-13,0,14,2.61,883
38766,9,13,13,4,8,-8,-16,-9,2,-2,-21,2.22,884
71429,2,10,0,1,-2,-8,-3,-33,-8,23,-4,1.13,885
24165,11,14,11,10,-23,-22,-20,-11,-7,21,25,-0.52,886
69334,3,6,4,4,18,3,5,9,5,3,0,1.69,887
22856,3,-1,3,5,-10,2,5,19,-17,-6,11,-1.87,888
28740,0,-3,0,1,-1,25,15,26,3,0,-4,-2.43,889
9361,2,4,2,1,9,3,1,-4,29,4,7,-0.6900000000000011,890
8453,3,5,0,7,15,18,-2,10,27,-4,-17,0.44000000000000106,891
19700,4,9,2,1,-16,-11,22,-6,-27,-13,-6,-2.26,892
48830,11,9,9,14,12,-16,-8,-8,4,-8,26,-0.57,893
18670,8,6,8,9,8,-9,-3,9,-3,-4,-4,-1.52,894
47808,12,5,16,11,11,-13,-7,-14,21,10,-3,-1.87,895
20360,8,10,10,6,-30,-23,-19,-32,-15,9,25,0.699999999999999,896
19998,2,4,-1,2,-17,1,-24,-17,0,-2,-2,1.09,897
5600,5,7,5,4,-11,-3,-22,-8,13,14,-1,0.0500000000000007,898
6649,1,6,-1,0,-11,1,18,-20,-3,6,-6,0.689999999999998,899
599,5,8,5,3,-32,4,-8,-34,18,-10,25,0.870000000000001,900
52943,10,13,8,13,-4,-4,7,-5,-11,9,1,1.87,901
22449,3,5,0,7,15,18,-2,10,27,-4,-17,0.44000000000000106,902
14123,7,5,7,7,1,5,-12,-24,16,23,18,-0.52,903
43065,4,5,4,4,17,-3,18,17,17,10,12,-0.780000000000001,904
44359,4,9,4,2,0,0,0,0,0,0,0,2.61,905
41060,6,7,2,11,4,22,-4,19,5,12,11,3.09,906
77554,12,17,11,11,31,-27,12,2,13,20,1,1.04,907
79723,9,10,9,8,-7,-14,-13,9,17,1,1,-0.82,908
19795,3,4,2,3,-11,3,6,-6,-6,0,-4,-3.34,909
371,2,1,2,3,8,-6,17,21,-12,6,5,-0.0899999999999999,910
76347,15,18,13,16,12,-16,-8,-8,4,-8,26,2.04,911
15565,6,14,7,3,-2,-20,2,-14,-6,6,-3,-1.22,912
76560,1,1,3,-3,-19,-18,-27,-6,4,12,24,-2.39,913
3213,0,-4,1,2,-4,0,-14,7,13,-19,-2,2.13,914
70394,4,3,3,9,21,21,20,36,5,14,13,2.0,915
69910,9,9,12,11,-6,-12,-15,-15,5,3,-10,0.560000000000002,916
75251,17,25,16,14,-1,-23,4,-32,31,10,26,1.91,917
14782,4,-1,8,7,9,-5,-25,-1,24,16,7,-0.26000000000000195,918
56238,5,4,3,6,7,2,-6,19,8,0,16,-1.91,919
5184,7,8,5,7,-6,12,21,3,11,-6,-5,-1.39,920
64947,7,-4,9,8,8,5,1,12,7,1,7,-1.22,921
45771,3,0,3,4,-9,-18,-1,-11,-14,6,3,-0.9600000000000011,922
62400,5,-1,6,7,3,9,-4,9,5,-15,-8,0.8300000000000021,923
68186,9,13,9,7,0,-15,0,-15,15,10,10,0.9600000000000011,924
58907,6,4,7,8,1,-12,-4,-20,-1,-3,-8,1.21,925
14389,10,14,10,11,0,6,-2,2,36,11,27,3.17,926
19845,6,4,8,2,-12,-9,-17,-4,-4,16,18,-3.69,927
59650,1,3,2,-1,11,-19,-14,0,13,7,-11,0.30000000000000104,928
44301,6,13,3,3,-6,-17,22,-31,-18,-16,-7,0.48,929
4013,4,6,6,2,-14,-16,-7,-10,9,1,-15,1.09,930
6474,4,4,3,4,5,9,15,9,17,-6,-1,1.95,931
32884,3,5,5,3,-7,0,-11,5,6,6,-2,-0.649999999999999,932
45519,13,10,16,11,6,-15,3,-2,1,7,4,-2.44,933
82627,7,14,6,5,-9,-7,-13,-20,32,4,22,0.91,934
73687,0,-2,1,-1,-14,14,6,-18,15,-10,10,-0.73,935
20129,10,12,11,10,3,-22,-3,-32,6,0,0,0.219999999999999,936
59816,5,3,5,5,7,9,10,2,-8,4,-6,-1.3,937
58677,6,0,9,4,-16,-9,-31,3,9,-3,16,-1.56,938
6181,2,-6,1,7,7,17,12,23,-13,-11,14,-0.52,939
44329,2,4,2,1,9,3,1,-4,29,4,7,-0.6900000000000011,940
35816,4,6,6,4,3,-11,1,3,-22,3,8,-1.39,941
25458,5,8,5,3,-32,4,-8,-34,18,-10,25,0.870000000000001,942
55888,7,6,8,6,3,-9,2,9,2,6,-4,-2.08,943
10646,10,7,14,8,-19,-17,-22,-26,4,9,11,-1.69,944
15535,4,2,6,4,-11,-16,-19,-4,15,3,3,-0.699999999999999,945
82842,5,3,5,4,0,-4,5,-6,-8,-9,10,0.6500000000000021,946
3051,7,6,8,4,-27,-8,-13,-17,6,3,10,-0.8300000000000021,947
67450,3,1,4,-2,11,-14,-12,6,21,13,10,-3.13,948
63533,7,11,6,5,-5,-13,6,-23,8,-6,-1,1.0,949
63436,2,-3,1,2,15,4,-4,-1,11,11,8,-1.96,950
55197,1,-3,2,2,-7,5,0,19,4,-1,-11,-0.52,951
55634,14,12,12,15,7,-18,-5,1,10,22,11,-1.65,952
55414,0,-1,2,-1,-25,-3,-16,-4,1,3,-2,-2.17,953
54647,4,4,5,0,-4,-16,2,-17,31,-1,16,0.0800000000000018,954
66647,3,1,3,6,8,2,8,2,11,-9,-21,1.66,955
9345,3,8,1,2,17,2,18,-1,13,0,1,-1.13,956
3379,5,3,5,5,18,16,12,18,33,11,12,1.17,957
44130,10,10,8,14,12,-16,-8,-8,4,-8,26,-0.870000000000001,958
76885,1,3,3,-4,-4,-18,-8,7,10,2,2,-1.17,959
63496,4,5,6,1,-10,-23,-11,-5,-23,-6,13,-1.31,960
77932,4,7,6,4,31,-17,12,35,2,20,2,2.0,961
16518,5,5,5,4,-10,-5,11,3,-10,-6,7,0.52,962
78107,11,8,11,11,0,-19,-4,-20,2,10,11,-0.43,963
49461,7,9,3,8,12,-1,-8,7,-11,-18,16,1.18,964
62065,12,19,12,10,31,-27,12,2,13,20,1,1.61,965
25568,5,5,6,2,0,0,0,0,0,0,0,2.18,966
53668,2,-2,2,5,-15,-18,13,5,-8,8,18,-0.219999999999999,967
45420,5,5,5,3,-4,-8,-12,22,2,-9,6,-1.74,968
73443,3,9,3,1,-7,-21,-7,-29,5,2,-4,2.17,969
2787,5,11,4,6,3,3,2,18,-11,11,11,1.7,970
36618,11,16,8,7,0,6,-2,2,36,11,27,3.56,971
59202,1,-1,3,3,1,4,-16,8,26,10,6,0.52,972
12628,18,23,15,18,29,-14,10,-9,17,-8,27,0.18,973
63243,4,6,5,6,14,-29,-6,3,0,20,0,0.559999999999999,974
30963,3,2,6,-1,-11,-16,-19,-4,15,3,3,-0.82,975
1402,3,2,6,4,17,-3,18,17,17,10,12,-0.609999999999999,976
59407,14,19,14,10,-18,-25,-14,-31,18,10,25,2.52,977
21622,7,12,3,7,4,22,-4,19,5,12,11,3.48,978
15132,13,13,12,12,-6,-18,-11,-13,19,14,-12,0.6100000000000029,979
12079,7,3,7,10,10,-1,4,-3,1,-2,4,-1.08,980
27314,9,5,9,9,16,-10,-8,-5,11,13,-3,-3.43,981
67575,13,10,18,10,9,-11,-7,18,2,5,16,3.22,982
81675,0,8,-2,-1,0,-24,-4,-2,7,1,-29,1.09,983
43971,3,1,4,3,3,-1,0,-6,13,-4,-12,2.09,984
35484,5,7,3,6,-5,-9,1,-29,4,27,-6,0.26000000000000195,985
63518,9,15,9,6,-1,-13,4,1,20,10,27,1.78,986
47326,8,13,7,4,17,2,18,-1,13,0,1,1.05,987
39633,9,11,11,8,14,-29,-6,3,0,20,0,2.74,988
7924,2,9,-2,2,-14,6,-16,1,-28,1,-1,2.31,989
42189,14,10,14,13,6,-15,3,-2,1,7,4,-2.91,990
20298,7,11,6,8,3,3,0,-10,6,11,-3,-1.3,991
22003,12,12,8,13,30,15,4,25,22,-7,28,2.35,992
18015,2,-1,4,0,-12,-1,-19,-19,7,6,10,0.7799999999999979,993
62638,1,-4,0,6,30,9,6,23,-14,-18,1,-1.21,994
79765,1,5,0,0,14,-14,-6,18,-15,10,-10,2.61,995
8359,5,4,5,4,-17,-12,-18,-32,-2,0,-2,0.7399999999999979,996
5764,5,10,3,8,-14,-9,-16,-14,-13,11,9,0.259999999999998,997
52023,6,11,7,5,-1,-29,6,-34,-5,-1,-1,-2.17,998
62078,2,3,2,2,-16,-9,4,-15,-9,-3,14,3.0,999
23312,6,5,5,8,14,11,12,16,-4,-3,3,-3.87,1000
74211,8,6,9,6,-1,-9,-12,16,15,-13,-6,0.35000000000000103,1001
62786,3,11,3,1,0,-15,-18,-4,21,11,2,-1.17,1002
74237,0,-2,3,1,16,3,-20,21,16,23,14,-1.83,1003
44305,3,12,2,2,4,-18,-20,-30,11,20,-9,0.699999999999999,1004
21066,6,13,3,2,-18,-10,-14,-16,3,0,15,2.39,1005
42148,8,12,6,6,0,-10,0,-33,11,0,-1,-0.39000000000000107,1006
3968,1,4,-2,2,-28,20,-10,-17,-13,-9,9,-0.30000000000000104,1007
13466,1,1,3,2,8,9,-5,-15,-3,11,19,-2.26,1008
9358,2,2,0,-1,18,31,12,33,18,1,2,3.22,1009
25193,4,0,6,3,-13,-18,-26,-18,6,0,-6,2.48,1010
26378,6,4,5,9,-18,-13,-21,-10,-1,-5,-19,0.35000000000000103,1011
11472,3,-1,4,-2,11,-14,-12,6,21,13,10,-3.56,1012
516,15,15,14,16,12,-16,-8,-8,4,-8,26,1.31,1013
1052,4,7,4,4,10,3,-4,22,22,2,12,0.259999999999998,1014
72822,2,2,4,-3,17,4,9,26,16,-8,13,0.0,1015
52862,7,9,3,8,12,-1,-8,7,-11,-18,16,1.18,1016
17762,2,0,4,0,14,24,-15,-12,15,-17,-20,3.0,1017
11563,3,-2,3,3,9,-14,-19,-8,12,11,9,-0.6900000000000011,1018
24330,6,4,3,5,-10,-5,5,5,5,-5,-15,0.57,1019
29576,4,8,2,3,-32,1,-6,-29,4,-1,1,-1.22,1020
36424,10,9,11,10,2,-13,18,-16,28,10,11,-2.57,1021
27344,1,0,0,2,-17,-12,-18,-32,-2,0,-2,1.17,1022
25501,4,2,6,5,26,-7,8,6,17,-19,17,-0.57,1023
32101,5,5,7,5,-18,-31,-12,-33,-18,-1,-2,-0.959999999999997,1024
82614,0,-4,1,0,-15,4,4,-13,10,-13,-8,1.73,1025
64088,1,3,0,0,-21,-10,-18,1,-20,-18,-25,1.43,1026
36238,7,7,9,9,-16,2,-8,11,5,15,12,-0.0500000000000007,1027
55046,8,7,9,7,-14,-22,-30,-24,-16,0,23,0.52,1028
33213,10,11,11,11,-9,-17,-11,-7,6,16,0,-1.4,1029
65690,11,12,9,12,-4,-19,-10,-28,9,2,0,-0.35000000000000103,1030
3187,3,4,2,1,6,4,7,18,-1,-3,-7,-1.52,1031
76769,5,1,6,6,0,6,-7,1,15,10,26,-2.09,1032
43886,0,0,-1,1,-21,-8,-12,-26,0,9,-10,0.699999999999999,1033
60961,6,5,9,7,5,0,1,14,13,28,21,-0.30999999999999894,1034
38734,15,17,14,14,-16,-23,4,-32,31,19,26,-1.66,1035
68159,9,12,7,12,29,-4,10,24,6,-8,28,-1.74,1036
21037,5,6,4,4,32,5,4,31,32,21,26,4.39,1037
71807,4,5,4,5,0,-15,0,-15,15,10,10,-0.699999999999999,1038
51323,1,-1,1,4,-11,2,-16,-11,5,-10,-11,1.61,1039
28076,2,0,0,4,7,17,8,-13,3,-6,-14,1.05,1040
61716,11,16,7,12,-14,-9,-16,-14,-13,11,9,2.0,1041
67246,8,8,6,6,8,-11,-12,-9,11,-12,5,0.39000000000000107,1042
9512,6,5,5,8,-4,-1,-22,-24,13,23,28,-0.0800000000000018,1043
33938,3,3,2,-2,8,6,8,28,-13,18,6,-0.959999999999997,1044
38797,8,8,8,9,19,-16,25,16,4,10,19,-3.35,1045
4655,3,0,4,5,19,13,11,22,4,19,21,3.87,1046
12485,5,9,0,4,-9,7,-16,11,-13,16,4,-0.129999999999999,1047
8062,5,4,4,4,-21,-12,-21,-4,-14,-1,-7,0.560000000000002,1048
56859,9,12,7,10,-6,-12,-23,-17,-6,12,11,0.7899999999999989,1049
36227,4,4,3,4,-16,-14,-7,-2,-6,-12,-17,0.7400000000000021,1050
15462,7,6,7,8,8,-14,-10,2,13,3,-14,-0.18,1051
75548,3,-3,5,5,16,-1,26,-9,5,-12,-10,-2.0,1052
28591,7,5,6,9,-9,-11,-9,-12,-8,-10,-4,-0.219999999999999,1053
69751,2,-1,5,0,18,31,12,33,18,1,2,4.44,1054
62113,5,2,6,4,-17,-12,-18,-32,-2,0,-2,3.39,1055
33806,1,0,-1,5,30,9,6,23,-14,-27,1,-1.13,1056
34937,3,3,4,3,19,-1,-13,3,31,32,29,2.39,1057
11472,7,5,7,5,3,-9,-7,6,15,-4,10,-1.0,1058
30631,2,1,1,3,-16,-9,4,-15,-9,-3,14,0.39000000000000107,1059
2856,6,8,6,5,0,-15,-18,-9,21,11,-3,0.6500000000000021,1060
11839,8,11,6,10,14,11,12,16,-4,-3,3,-2.7,1061
43600,2,2,1,1,16,0,4,21,16,23,14,-2.61,1062
58291,3,4,3,-2,2,8,9,14,1,-5,-8,0.35000000000000103,1063
33293,12,16,11,14,28,13,-23,10,19,-32,-7,0.9600000000000011,1064
56249,7,8,6,5,10,18,-18,-8,15,1,-12,2.31,1065
36925,1,-3,2,0,-2,-20,-10,-7,1,8,9,-0.17000000000000198,1066
23499,3,5,1,5,-14,-14,12,-25,-24,12,9,0.829999999999998,1067
63213,6,5,9,5,9,-12,-23,18,29,20,19,2.35,1068
70671,8,8,7,6,24,7,-26,5,14,11,2,4.57,1069
13309,5,6,4,8,4,-20,-6,-34,11,-11,1,-1.04,1070
1405,13,11,15,13,29,7,-17,1,28,-11,-16,-0.9600000000000011,1071
35042,7,9,6,8,12,-5,-3,-26,15,14,17,-0.26000000000000195,1072
25535,1,0,-2,0,-6,4,-3,-11,-15,15,11,1.31,1073
39720,6,3,6,7,-1,4,6,-15,-1,-7,-7,-4.22,1074
16858,2,3,2,0,8,15,3,8,4,25,16,0.780000000000001,1075
11831,7,8,9,6,30,3,-23,16,29,-4,-9,3.26,1076
44355,14,11,13,13,23,11,-20,-10,13,4,-5,0.349999999999998,1077
76311,4,6,2,5,-7,-4,10,-29,-16,-18,-12,-2.65,1078
50024,7,3,8,10,10,-12,-10,-20,26,0,6,-2.61,1079
3302,3,5,3,2,20,2,26,35,-11,13,13,-0.829999999999998,1080
60424,6,3,6,7,-1,4,6,-15,-1,-7,-7,-4.22,1081
33325,5,6,4,7,4,-20,-6,-34,11,-11,1,-0.520000000000003,1082
70674,10,13,6,14,12,-16,-8,-8,4,-8,26,-1.13,1083
41284,6,8,6,7,-5,-9,1,-19,4,25,-6,-0.6500000000000021,1084
30234,4,5,5,5,31,-14,10,30,16,20,26,0.780000000000001,1085
3263,2,1,2,1,7,-1,5,-6,13,5,4,-0.560000000000002,1086
57325,3,1,3,2,2,2,18,-1,13,0,1,-2.91,1087
50962,4,2,7,0,-4,-16,2,-17,31,8,16,-0.21000000000000102,1088
28883,6,3,8,5,18,16,12,18,33,11,12,3.57,1089
57686,10,9,11,10,16,-8,-8,-5,11,14,5,-0.6500000000000021,1090
1687,1,6,-2,1,0,-21,-11,-10,6,1,-29,2.26,1091
34424,2,2,4,0,-11,-16,-19,-4,15,1,7,0.30000000000000104,1092
67737,1,2,2,1,1,4,8,8,26,10,6,-0.26000000000000195,1093
50033,8,8,9,6,-14,-22,-30,-24,-16,0,23,0.39000000000000107,1094
39232,11,13,9,11,-4,-19,-10,-28,9,2,0,1.0,1095
60168,11,12,11,11,-9,-17,-11,-7,6,16,0,-1.09,1096
6984,12,10,12,13,0,-17,-4,-20,2,11,19,-0.26000000000000195,1097
35965,4,4,3,2,-10,-5,11,3,-10,-6,7,-2.22,1098
41995,11,11,12,9,0,6,-2,2,36,20,27,4.66,1099
82115,12,8,13,11,16,-24,10,-3,27,20,25,1.26,1100
58132,6,8,3,9,12,-1,-8,7,-11,-18,16,-0.259999999999998,1101
22015,4,2,6,3,0,0,0,0,0,0,0,2.78,1102
5231,4,11,1,8,3,3,2,18,-11,11,11,-0.18,1103
15897,12,16,9,14,-17,-9,-44,-10,-20,-4,10,2.13,1104
70134,17,10,15,19,-14,-20,-39,-6,-28,27,32,0.39000000000000107,1105
69315,6,4,5,7,-11,-15,-33,3,-25,5,10,1.08,1106
20450,4,5,4,4,18,16,-17,35,16,-13,-11,0.22000000000000197,1107
14709,8,10,7,8,13,15,-5,19,3,-11,-31,-1.52,1108
44747,14,14,12,10,-25,-19,5,-19,-39,21,20,-3.0,1109
27858,8,11,5,9,-20,-19,-9,5,-1,33,18,3.22,1110
54736,5,6,2,10,-12,-15,6,-38,8,-8,15,-1.56,1111
32334,14,14,15,12,-14,-20,12,-31,-12,-8,3,-3.3,1112
10796,6,2,6,5,-18,-13,-3,-3,-9,7,3,-0.649999999999999,1113
57547,5,-3,6,6,-5,3,-23,23,10,1,20,-0.43,1114
63533,2,6,-1,0,19,17,20,40,-4,30,0,-3.04,1115
44874,0,0,1,0,-17,-13,1,-13,-1,17,30,-1.61,1116
62990,6,7,4,9,-12,-14,16,-20,-16,32,33,-0.82,1117
55777,0,6,-2,1,19,18,14,32,0,-2,-23,-2.3,1118
61050,5,6,2,8,-4,-5,-12,5,-3,18,8,-2.43,1119
11927,10,12,6,12,-15,-13,-42,4,-34,16,18,-0.66,1120
48009,5,5,4,3,-2,-1,-7,-17,9,-13,-20,-0.870000000000001,1121
13139,2,1,3,1,-21,-18,10,-26,-5,20,33,3.57,1122
81023,7,9,6,9,15,17,-35,25,17,-29,-18,2.05,1123
23162,4,12,4,4,-2,-3,3,-5,2,-1,20,0.699999999999999,1124
23490,13,10,9,15,1,-4,-29,21,-9,21,0,0.43,1125
61587,3,3,-2,6,19,19,-15,5,18,1,32,-2.43,1126
34172,7,8,7,3,0,0,20,20,-5,20,0,-2.17,1127
56994,4,-1,4,8,-18,-13,-3,-13,17,17,18,-0.30000000000000104,1128
44787,6,4,6,7,-2,1,3,-7,16,-7,2,-2.57,1129
58035,6,5,6,10,-17,-17,6,-20,-14,6,7,-0.6500000000000021,1130
17655,3,0,3,3,-21,-18,-1,-35,-23,5,23,-0.0500000000000007,1131
3114,9,2,12,5,-37,-38,4,-39,-32,-6,3,-1.52,1132
